"Survey Start Time","Survey End Time","Created Date","Created By: Full Name","BM Cycle Name","Business Group ID","Business Group Name","Biz Expenses Business Exit","Biz Revenue Business Exit","Biz Inventory Business Exit","Biz Cash Business Exit","Biz Input Business Exit","PR Business Type","SB Planned Biz Type","SB Planned Biz Type NOT Started","SB Planned Biz Type Started?","Why deviated from SB plan?","Biz type group currently operating","Additional Biz Types Detail","# Of BOs dropped Business Exit","BOs dropped Business Exit","Group Size at PR","PR Grant Value Business Exit","PR Grant Used Business Exit","Business Participation Status","Reason unable to view records","Visit Number","Records Kept?","Records Up To Date?","Data Collection Method","Why Survey Not Completed","Why Survey Not Conducted Detail","Business Health 3"
"19/08/2024, 14:06","19/08/2024, 14:25","19/08/2024","Amina Drateru","FY24C1 Leila Zalika","088137","Puren Pure Bg","439200","628000","0","0","3815000","Livestock; Retail","Livestock;Retail","","","","Crops","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"21/08/2024, 15:53","21/08/2024, 15:57","21/08/2024","Amina Drateru","FY24C1 Leila Zalika","088133","Future Bg","3140500","5442000","560000","500000","256000","Retail; Skilled","Livestock;Retail","","","","Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 16:43","21/08/2024, 16:47","21/08/2024","Amina Drateru","FY24C1 Leila Zalika","088145","God'S Mercy","1444000","3871000","25000","670000","391000","Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"19/08/2024, 12:25","19/08/2024, 12:30","19/08/2024","Amina Drateru","FY24C1 Leila Zalika","088135","Stand Firm Bg","1947500","3715200","220000","500000","302000","Retail","Crops;Livestock","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 17:13","20/08/2024, 17:17","20/08/2024","Amina Drateru","FY24C1 Leila Zalika","088141","Creative Business Group","1469000","2201400","230000","500000","315000","Retail","Livestock;Retail","","","","Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 13:33","21/08/2024, 13:37","21/08/2024","Amina Drateru","FY24C1 Leila Zalika","088140","United Bg","1578000","3178300","288000","150000","415000","Retail","Livestock;Retail","","","","Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 12:15","21/08/2024, 12:21","21/08/2024","Amina Drateru","FY24C1 Leila Zalika","088128","Thank God Bg","2954000","4055000","25200","350000","780000","Retail","Livestock;Skilled","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"19/08/2024, 14:57","19/08/2024, 15:02","19/08/2024","Amina Drateru","FY24C1 Leila Zalika","088131","Wehida Bg","2095000","3248000","200000","1500000","301000","Retail","Livestock;Skilled","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 14:48","21/08/2024, 14:54","21/08/2024","Amina Drateru","FY24C1 Leila Zalika","088126","Stand Strong Bg","1110000","2741000","510000","200000","651000","Crops; Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"21/08/2024, 13:59","21/08/2024, 14:05","21/08/2024","Amina Drateru","FY24C1 Leila Zalika","088127","Happy Group","1357000","2691900","322000","420000","218000","Crops","Livestock;Retail","","","","Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"21/08/2024, 12:25","21/08/2024, 12:31","21/08/2024","Amina Drateru","FY24C1 Leila Zalika","088129","Gibo Group","4289000","5829000","306000","325000","20000","Crops","Livestock;Service","","","","Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 12:59","21/08/2024, 13:05","21/08/2024","Amina Drateru","FY24C1 Leila Zalika","088130","Entrepreneur Group","1492500","2166000","263000","500000","340000","Crops","Livestock;Retail","","","","Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 18:00","21/08/2024, 18:05","21/08/2024","Amina Drateru","FY24C1 Leila Zalika","088132","Sunrise Bg","2372300","3947500","686000","250000","199000","Crops; Retail","Livestock;Retail","","","","Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 16:33","20/08/2024, 16:39","20/08/2024","Amina Drateru","FY24C1 Leila Zalika","088134","Napuoch","3685500","5179000","84000","1156000","718000","Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"19/08/2024, 13:46","19/08/2024, 13:51","19/08/2024","Amina Drateru","FY24C1 Leila Zalika","088136","Alafi Business Group","2249500","4835500","344000","300000","214000","Retail","Crops;Livestock","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 17:35","21/08/2024, 17:41","21/08/2024","Amina Drateru","FY24C1 Leila Zalika","088138","Peace Bg","2980000","5268000","610000","300000","698000","Crops; Retail","Crops;Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"26/08/2024, 13:42","27/08/2024, 16:57","27/08/2024","Amina Drateru","FY24C1 Leila Zalika","088139","We Learn By Doing","2754500","3353000","108000","770000","693000","Service","Livestock;Service","","","","Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"21/08/2024, 15:22","21/08/2024, 15:26","21/08/2024","Amina Drateru","FY24C1 Leila Zalika","088142","Challenge Bg","3184000","5216000","240000","270000","1656000","Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"26/08/2024, 12:50","26/08/2024, 12:56","27/08/2024","Amina Drateru","FY24C1 Leila Zalika","088143","Baraka Group","1027000","1888500","573000","350000","1015000","Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"19/08/2024, 16:12","19/08/2024, 16:17","19/08/2024","Amina Drateru","FY24C1 Leila Zalika","088144","Loketa Business Group","2128000","4660000","440000","320000","720000","Retail","Crops;Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"27/08/2024, 14:37","27/08/2024, 14:55","27/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088067","Asianzu","1021900","3215600","809000","801500","1035000","Livestock","Livestock;Retail","","","","Crops; Livestock","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"27/08/2024, 15:50","27/08/2024, 15:55","27/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088065","Diza","841900","1689700","780000","75000","231000","Livestock","Livestock","","","","Crops; Livestock","","","No","3","240000","240000","Active","The records book was stolen from the secretary's House","Business Exit","Yes","Unable to view business records","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"26/08/2024, 16:35","26/08/2024, 16:54","26/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088057","Amaecora","1215600","3891800","750000","100000","740000","Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"26/08/2024, 18:01","26/08/2024, 18:07","26/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088058","Emiasiemisi","1045100","2981600","790000","900000","949000","Retail","Retail","","","","Crops; Retail","","1","Yes","0","240000","240000","Active","The group secretary destroyed the records book because of conflicts among them","Business Exit","Yes","Unable to view business records","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"26/08/2024, 15:30","26/08/2024, 15:42","26/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088060","Aliodrozo","1239000","3289200","943000","1500000","781500","Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"26/08/2024, 16:07","26/08/2024, 16:18","26/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088061","Chapatti Nyondo","1840000","2614200","1720000","774200","295200","Skilled","Retail;Service","","","","Service","","1","Yes","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"29/08/2024, 15:16","29/08/2024, 15:23","29/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088062","Community Connection","789000","1616500","487600","400000","500000","Retail","Livestock;Retail","","","","Crops; Retail","","","No","2","240000","240000","Active","Group member lost the records book","Business Exit","Yes","Unable to view business records","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"27/08/2024, 15:57","27/08/2024, 16:09","27/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088063","Ayiko","1081000","2830000","790000","500000","848000","Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"27/08/2024, 15:31","27/08/2024, 15:41","27/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088064","Aiita","1258600","3468900","880000","800000","496000","Livestock","Livestock;Retail","","","","Crops; Livestock","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"27/08/2024, 14:06","27/08/2024, 14:24","27/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088066","Ndunyaku Panyani","968700","2861000","1413000","200000","491000","Livestock","Livestock","","","","Crops; Livestock","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"26/08/2024, 15:05","26/08/2024, 15:19","26/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088146","Mungufeni","1898200","4293800","452000","120000","995000","Retail","Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"29/08/2024, 15:10","29/08/2024, 15:15","29/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088147","Angutubo","984200","1864200","487000","621000","534000","Retail","Livestock;Retail","","","","Crops; Retail","","","No","2","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"26/08/2024, 16:54","26/08/2024, 17:01","26/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088148","Aliowazo","1416200","4328000","870000","900000","634000","Retail","Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"26/08/2024, 15:45","26/08/2024, 15:57","26/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088149","Hope","956000","3895000","833000","560000","1058000","Retail","Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"27/08/2024, 14:25","27/08/2024, 14:35","27/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088150","Letasi","829150","2169800","900000","390000","329000","Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"26/08/2024, 17:12","26/08/2024, 17:21","26/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088154","Mungueconi","1080000","3848600","670000","430000","1162000","Retail","Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"27/08/2024, 14:57","27/08/2024, 15:09","27/08/2024","Kenedy Munguci","FY24C1 Luke Avibo","088152","Hillsite","926600","2896000","495000","700000","1205000","Retail","Livestock","","","","Livestock; Retail","","","No","2","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 11:31","21/08/2024, 11:33","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088437","Amaecora Business Group","965000","20145000","175000","200000","255000","Crops; Retail","Livestock;Retail","","","","Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 17:42","20/08/2024, 17:44","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088448","Letasi Business Group","1250000","30250000","1560000","864000","571000","Crops; Retail","Livestock;Retail","","","","Livestock","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 12:18","21/08/2024, 12:21","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088430","Omaruku Business Group","545000","6309000","245000","350000","245000","Crops; Retail","Livestock;Retail","","","","Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"23/08/2024, 10:27","23/08/2024, 10:32","23/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088431","Asiamasiku Business Group","630000","14100000","615000","550000","350000","Crops; Service","Livestock;Retail","","","","Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 11:08","21/08/2024, 11:11","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088432","Astante Business Group","953500","20040000","600000","1570000","285000","Crops; Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 11:04","21/08/2024, 11:07","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088433","Ayikoru Business Group","1269000","18045000","630000","450000","186000","Crops; Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 12:01","21/08/2024, 12:04","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088434","Smart Business Group","539000","1237800","120000","1700000","215000","Crops; Service","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 12:28","21/08/2024, 12:30","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088440","Echikirubo Business Group","279000","4062500","400000","200000","350000","Crops; Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"20/08/2024, 17:08","20/08/2024, 17:11","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088435","Peace And Love Business Group","754000","28311000","1410000","1700000","244500","Crops; Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 17:21","20/08/2024, 17:23","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088436","Amaecobo Business Group","739000","31368000","480000","1570000","270000","Crops; Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"23/08/2024, 11:13","23/08/2024, 11:16","23/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088438","Kalujeme Business Group","558000","5765000","396000","160000","328000","Crops; Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 18:20","20/08/2024, 18:22","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088439","Amababa","3560000","22025000","858000","800000","925000","Crops; Retail","Livestock;Retail","","","","Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 12:39","21/08/2024, 12:45","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088441","Wake-Up Business Group","1025000","15375000","238000","1000000","317800","Crops; Retail","Livestock;Retail","","","","Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"20/08/2024, 17:29","20/08/2024, 17:31","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088442","Salamu Business Group","406000","5539000","815000","860000","206500","Crops; Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 17:57","20/08/2024, 17:59","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088443","Measimisi Business Group","736000","19816000","410000","750000","190000","Crops; Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","2140000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 13:00","21/08/2024, 13:06","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088445","No-Sleep Business Group","387000","5790000","350000","480000","553000","Crops; Retail","Livestock;Retail","","","","Crops; Livestock","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"21/08/2024, 11:41","21/08/2024, 11:43","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088444","Hope Business Group","526500","10057000","300000","1000000","340000","Crops; Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"21/08/2024, 13:46","21/08/2024, 13:49","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088446","Ayiko Business Group","937000","18045000","415000","650000","815000","Crops; Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"23/08/2024, 10:16","23/08/2024, 10:19","23/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088447","Happy Business Group","3235000","24846000","440000","7000000","415000","Crops; Retail","Livestock;Retail","","","","Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 18:08","20/08/2024, 18:11","21/08/2024","Swaibu Akimu","FY24C1 Majid Taban","088449","Ichikiti Business Group","920000","27039500","805000","560000","310000","Crops; Retail","Livestock;Retail","","","","Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"27/08/2024, 10:07","27/08/2024, 15:39","27/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088037","United Group","1297000","16963900","567000","1668000","7048000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail; Service","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"27/08/2024, 13:11","27/08/2024, 13:14","27/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088041","Blessing Group","396000","3131300","212000","300000","908700","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"26/08/2024, 18:04","26/08/2024, 18:06","26/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088050","Taling Group","1219000","11092000","931000","1200000","384000","Crops","Livestock;Skilled","","","","Crops; Livestock; Skilled","","","No","3","240000","240000","Active","","Business Exit","No","","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"20/08/2024, 15:20","20/08/2024, 21:49","20/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088031","Anjo Rubanga","134500","8722600","471500","500000","254000","Retail","Livestock;Retail","","","","Livestock; Retail","","1","Yes","3","240000","140000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"26/08/2024, 10:32","26/08/2024, 10:36","26/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088032","Asanty","749000","66524900","535000","1000000","478000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"26/08/2024, 15:26","26/08/2024, 18:15","26/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088033","Mungufeni","782000","3655800","1028000","300000","782000","Livestock; Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"26/08/2024, 16:11","26/08/2024, 18:24","26/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088033","Mungufeni","782000","3655800","1028000","300000","782000","Livestock; Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"27/08/2024, 11:20","27/08/2024, 11:23","27/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088034","Pataena","590000","4361600","1029500","240000","1186000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"26/08/2024, 11:51","26/08/2024, 22:13","26/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088035","Loketa Business Group","480000","14723400","490000","400000","456000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 18:40","20/08/2024, 21:47","20/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088036","Tomore Business Group","148500","3129800","95500","40000","530000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","2","Yes","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"26/08/2024, 14:13","26/08/2024, 14:16","26/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088038","Ngunu Koyi","365000","1646700","337000","500000","270000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"26/08/2024, 11:59","26/08/2024, 19:11","26/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088039","Togoleta Mugu Group","2274000","17629300","550000","1100000","726000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"30/08/2024, 13:56","30/08/2024, 13:58","02/09/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088040","Iyete Group","335000","3594500","119000","300000","391000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"20/08/2024, 17:16","20/08/2024, 21:48","20/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088042","Liranita Goo","321000","17125000","1295000","421800","487800","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"27/08/2024, 15:08","27/08/2024, 15:10","27/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088043","Peace Group","782000","3655500","1028000","300000","560000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"27/08/2024, 14:44","27/08/2024, 14:47","27/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088044","Ngunu Kata Group","740000","6399500","250000","680000","351000","Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"26/08/2024, 16:47","26/08/2024, 17:00","26/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088045","Gajimede Ino","579000","2856600","390000","300000","439000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"26/08/2024, 13:10","26/08/2024, 22:14","26/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088046","Galaki Munu","476000","2519500","694000","450000","518000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
